product_id,name,price,category,description,condition,location,payment_Method,contact_info,is_sold,created_at,update_at,photos,seller_id
929,Sushi Roll Kit,3049.82,Food - Cooking Kits,All ingredients needed to make your own sushi,used,Myrtle,cash,t.user123,true,5/14/2025,4/10/2022,"[{""item"":""http://dummyimage.com/102x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/245x100.png/dddddd/000000""}]",929
930,Cajun Seasoning,8323.24,Food - Spices,Spicy seasoning mix for all your favorite dishes.,used,Myrtle,cash,t.user123,true,1/19/2024,8/6/2023,"[{""item"":""http://dummyimage.com/230x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/238x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/242x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/222x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/157x100.png/dddddd/000000""}]",930
931,BBQ Sauce,2164.79,Food - Condiments,"A smoky barbecue sauce, ideal for grilling and dipping.",new,Myrtle,credit_card,t.user123,false,10/9/2021,4/4/2022,[],931
932,Portable Solar Charger,1345.37,Electronics,Solar-powered charger for smartphones and tablets.,new,Isabella,credit_card,t.user123,false,6/26/2020,3/10/2022,"[{""item"":""http://dummyimage.com/220x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/249x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/209x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/115x100.png/dddddd/000000""}]",932
933,Mini Cordless Vacuum Cleaner,7364.69,Home Appliances,Handheld vacuum cleaner for quick and easy cleaning.,new,City-Vista,cash,(555) 123-9876,false,9/10/2025,12/14/2021,"[{""item"":""http://dummyimage.com/157x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/140x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/168x100.png/cc0000/ffffff""}]",933
934,Oven-Baked Chicken Tenders,4302.92,Food - Meat,"Crispy and juicy chicken tenders, perfect for dipping.",new,City-Vista,cash,(555) 123-9876,true,1/8/2020,10/19/2021,"[{""item"":""http://dummyimage.com/132x100.png/dddddd/000000""}]",934
935,Chipotle Sauce,7029.54,Food - Condiments,Spicy sauce made with chipotle peppers,new,Myrtle,credit_card,(555) 123-9876,true,12/3/2025,10/31/2023,"[{""item"":""http://dummyimage.com/165x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/161x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/231x100.png/cc0000/ffffff""}]",935
936,Cranberry Juice,8749.22,Food - Beverages,Refreshing cranberry juice with no added sugar.,new,Myrtle,cash,(555) 123-9876,true,6/5/2022,7/21/2020,"[{""item"":""http://dummyimage.com/131x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/192x100.png/ff4444/ffffff""}]",936
937,Portable Camping Shower,6045.2,Outdoor,Convenient shower system for camping and outdoor activities.,used,City-Vista,cash,(555) 123-9876,true,8/27/2024,9/18/2022,"[{""item"":""http://dummyimage.com/169x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/104x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/100x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/198x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/200x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/209x100.png/cc0000/ffffff""}]",937
938,Eco-Friendly Notepad,1569.53,Office,Notepad made from recycled paper for sustainable note-taking.,used,Myrtle,credit_card,t.user123,true,4/9/2025,11/23/2020,"[{""item"":""http://dummyimage.com/101x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/250x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/109x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/237x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/142x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/235x100.png/ff4444/ffffff""}]",938
939,Fitness Resistance Bands Kit,1601.45,Fitness,Set with various resistance bands for workouts.,new,Myrtle,credit_card,t.user123,false,10/9/2025,4/13/2023,"[{""item"":""http://dummyimage.com/176x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/217x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/229x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/155x100.png/5fa2dd/ffffff""}]",939
940,Garden Vegetable Chips,1687.77,Food - Snacks,"Crispy chips made from assorted garden vegetables, lightly salted.",used,Murchison,paypal,(555) 123-9876,false,12/27/2020,10/16/2024,[],940
941,Winter Knit Beanie,8410.58,Clothing,Cozy beanie hat to keep your head warm in the cold.,new,Murchison,credit_card,(555) 123-9876,true,1/2/2022,6/7/2023,"[{""item"":""http://dummyimage.com/234x100.png/dddddd/000000""}]",941
942,Travel Beach Blanket,5363.18,Outdoor,Sand-resistant and compact for outdoor and beach use.,new,Isabella,credit_card,(555) 123-9876,false,2/25/2021,6/4/2025,"[{""item"":""http://dummyimage.com/193x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/202x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/219x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/123x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/225x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/241x100.png/ff4444/ffffff""}]",942
943,Faux Leather Leggings,161.0,Clothing - Pants,Stylish faux leather leggings for a trendy outfit.,used,Isabella,cash,t.user123,true,3/23/2020,2/21/2020,"[{""item"":""http://dummyimage.com/212x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/169x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/144x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/250x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/183x100.png/5fa2dd/ffffff""}]",943
944,Portable Camping Stove,83.96,Outdoor,Compact camp stove for outdoor cooking.,new,Isabella,paypal,name@email.com,true,9/8/2025,5/28/2025,"[{""item"":""http://dummyimage.com/215x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/122x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/125x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/127x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/122x100.png/5fa2dd/ffffff""}]",944
945,Pet Food Storage Container,8694.81,Pets,Airtight container to keep pet food fresh.,new,Isabella,paypal,t.user123,true,2/17/2021,11/29/2022,"[{""item"":""http://dummyimage.com/202x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/223x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/172x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/115x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/129x100.png/ff4444/ffffff""}]",945
946,Wild Rice & Quinoa Mix,3934.1,Food - Grains,"Nutritious blend of wild rice and quinoa, perfect as a side dish.",new,Murchison,paypal,t.user123,true,3/31/2021,7/9/2021,[],946
947,Herbal Tea Set,8419.61,Food,Assorted herbal tea bags for relaxation and wellness.,used,City-Vista,cash,name@email.com,true,9/3/2023,1/19/2021,"[{""item"":""http://dummyimage.com/121x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/176x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/211x100.png/dddddd/000000""}]",947
948,LED Christmas Lights,4713.91,Home,Eco-friendly LED lights for festive decorations.,new,Myrtle,credit_card,name@email.com,false,3/13/2024,5/17/2021,[],948
949,Creamy Ranch Dressing,528.33,Food - Dressings,Classic ranch dressing for salads and dipping.,used,City-Vista,cash,name@email.com,false,4/21/2024,11/18/2020,"[{""item"":""http://dummyimage.com/154x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/248x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/180x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/149x100.png/5fa2dd/ffffff""}]",949
950,Mango Chilli Sauce,1592.24,Food - Condiments,A sweet and spicy sauce for dipping or glazing.,new,Myrtle,credit_card,name@email.com,true,11/16/2025,4/5/2020,"[{""item"":""http://dummyimage.com/124x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/194x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/125x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/187x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/215x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/170x100.png/5fa2dd/ffffff""}]",950
951,Garlic Naan Bread,3734.27,Food - Bakery,"Soft and delicious garlic-infused flatbread, perfect for dipping.",used,City-Vista,credit_card,(555) 123-9876,false,8/3/2024,7/27/2024,[],951
952,Coconut Curry Chicken,9756.69,Food - Frozen Foods,"Tender chicken cooked in a rich coconut curry sauce, ready to heat and serve.",new,Murchison,credit_card,name@email.com,true,8/12/2020,10/8/2024,"[{""item"":""http://dummyimage.com/114x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/139x100.png/ff4444/ffffff""}]",952
953,Italian Marinara Sauce,5751.57,Food - Sauces,"Classic marinara sauce for pasta, pizza, or dipping.",used,Isabella,cash,(555) 123-9876,false,11/23/2020,11/24/2020,"[{""item"":""http://dummyimage.com/123x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/162x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/143x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/227x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/130x100.png/dddddd/000000""}]",953
954,Smartphone Camera Lens Kit,5674.12,Photography,Upgrade your phone photography with this lens kit that includes wide-angle and macro lenses.,used,Isabella,paypal,(555) 123-9876,true,5/29/2022,2/20/2021,"[{""item"":""http://dummyimage.com/123x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/115x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/165x100.png/cc0000/ffffff""}]",954
955,Beef Taco Skillet,4367.97,Food - Meal Kits,A convenient meal kit for making a delicious beef taco skillet at home.,new,City-Vista,cash,t.user123,true,5/19/2025,4/10/2024,"[{""item"":""http://dummyimage.com/204x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/159x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/103x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/146x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/184x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/190x100.png/dddddd/000000""}]",955
956,Pumpkin Spice Granola,736.89,Food - Breakfast,Crunchy granola with pumpkin spice flavor.,new,Murchison,paypal,t.user123,true,9/11/2024,2/11/2023,"[{""item"":""http://dummyimage.com/144x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/205x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/145x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/151x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/200x100.png/ff4444/ffffff""}]",956
957,Pet Carrier Backpack,369.11,Pets,Comfortable and breathable backpack for carrying small pets.,used,Murchison,credit_card,t.user123,false,2/25/2021,1/19/2020,"[{""item"":""http://dummyimage.com/163x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/175x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/141x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/220x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/105x100.png/ff4444/ffffff""}]",957
958,Pasta Maker,9874.9,Kitchen,Manual pasta maker for homemade pasta.,used,Murchison,paypal,name@email.com,true,5/2/2023,7/19/2024,"[{""item"":""http://dummyimage.com/217x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/177x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/195x100.png/5fa2dd/ffffff""}]",958
959,Portable Speakers,9385.65,Audio,Bluetooth speakers with excellent sound quality.,used,Myrtle,cash,name@email.com,true,6/20/2024,1/4/2022,"[{""item"":""http://dummyimage.com/213x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/125x100.png/ff4444/ffffff""}]",959
960,Shower Curtain Hooks,3801.81,Home,Stylish hooks to easily hang shower curtains.,new,City-Vista,paypal,(555) 123-9876,true,9/20/2023,4/9/2025,"[{""item"":""http://dummyimage.com/247x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/181x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/115x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/107x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/124x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/161x100.png/5fa2dd/ffffff""}]",960
961,Reversible Swimming Pool Lounger,2456.25,Outdoor,Floating lounger for relaxation in swimming pools or lakes.,used,Murchison,paypal,t.user123,true,7/11/2022,9/25/2021,"[{""item"":""http://dummyimage.com/108x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/190x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/109x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/232x100.png/ff4444/ffffff""}]",961
962,Ice Cube Tray with Lid,4545.78,Kitchen,Silicone tray for making ice cubes with a lid to prevent spills.,new,Isabella,credit_card,name@email.com,true,8/31/2021,1/29/2020,"[{""item"":""http://dummyimage.com/104x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/202x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/249x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/148x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/138x100.png/cc0000/ffffff""}]",962
963,Multi-Port USB Hub,5179.31,Electronics,USB hub for expanding ports on computers and laptops.,new,Murchison,credit_card,name@email.com,true,8/26/2022,12/21/2021,"[{""item"":""http://dummyimage.com/192x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/119x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/182x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/135x100.png/dddddd/000000""}]",963
964,Garlic Herb Seasoning,1704.94,Food - Spices,A blend of herbs and garlic for seasoning meats and vegetables.,new,City-Vista,credit_card,name@email.com,true,2/15/2022,1/4/2023,"[{""item"":""http://dummyimage.com/165x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/163x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/106x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/149x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/136x100.png/5fa2dd/ffffff""}]",964
965,Smart Home Security Camera,6449.75,Smart Home,Wi-Fi camera with motion detection for home security.,new,City-Vista,paypal,(555) 123-9876,false,8/21/2021,9/21/2023,"[{""item"":""http://dummyimage.com/103x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/190x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/150x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/146x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/230x100.png/ff4444/ffffff""}]",965
966,Coconut Chia Seed Pudding,7901.29,Food - Snacks,"Ready-to-eat chia seed pudding made with coconut milk, perfect for breakfast or dessert.",new,Isabella,cash,t.user123,true,4/4/2025,10/16/2021,"[{""item"":""http://dummyimage.com/184x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/246x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/238x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/134x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/162x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/196x100.png/cc0000/ffffff""}]",966
967,Adjustable Pedicure Footrest,6498.91,Beauty,Ergonomic footrest for easier pedicure treatment.,used,City-Vista,paypal,name@email.com,true,8/16/2023,6/26/2024,[],967
968,Balsamic Vinegar,233.4,Food - Condiments,"Rich and tangy balsamic vinegar, perfect for dressings.",new,City-Vista,credit_card,name@email.com,true,6/17/2022,3/20/2022,"[{""item"":""http://dummyimage.com/132x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/134x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/208x100.png/5fa2dd/ffffff""}]",968
969,Cilantro Lime Rice,5718.8,Food - Grains,"Easy-to-prepare rice with cilantro and lime flavors, great as a side.",new,City-Vista,paypal,name@email.com,false,5/1/2021,2/12/2024,"[{""item"":""http://dummyimage.com/242x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/240x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/155x100.png/cc0000/ffffff""}]",969
970,Acoustic Guitar,1081.19,Music,Beginner-friendly acoustic guitar with natural finish.,used,Myrtle,paypal,name@email.com,false,10/24/2020,7/2/2021,"[{""item"":""http://dummyimage.com/155x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/113x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/200x100.png/cc0000/ffffff""}]",970
971,Travel Mug with Leak-Proof Lid,8840.59,Kitchen,Stainless steel travel mug that keeps drinks hot or cold.,used,Myrtle,credit_card,(555) 123-9876,false,9/25/2025,9/25/2024,[],971
972,High-Pressure Handheld Shower Head,5442.52,Bathroom,Shower head designed for a strong spray and complete coverage.,new,Myrtle,credit_card,(555) 123-9876,false,8/1/2023,9/10/2022,"[{""item"":""http://dummyimage.com/244x100.png/ff4444/ffffff""}]",972
973,Jasmine Rice,721.19,Food - Grains,"Fragrant jasmine rice, perfect as a side dish.",new,City-Vista,paypal,name@email.com,false,1/27/2021,10/6/2023,"[{""item"":""http://dummyimage.com/216x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/218x100.png/cc0000/ffffff""}]",973
974,Home Office Chair,5935.18,Furniture,Ergonomic office chair with lumbar support and adjustable height.,new,City-Vista,cash,(555) 123-9876,false,11/14/2025,12/12/2025,"[{""item"":""http://dummyimage.com/130x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/157x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/205x100.png/dddddd/000000""},{""item"":""http://dummyimage.com/152x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/181x100.png/cc0000/ffffff""}]",974
975,Peach Mango Smoothie Mix,1858.4,Food - Beverages,A blend of peach and mango for a tropical smoothie.,new,City-Vista,paypal,name@email.com,false,10/28/2020,11/27/2023,"[{""item"":""http://dummyimage.com/215x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/245x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/184x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/114x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/197x100.png/5fa2dd/ffffff""}]",975
976,Baking Powder,1272.04,Food - Baking Goods,Essential ingredient for baking fluffy cakes and pastries.,used,Murchison,paypal,t.user123,true,9/16/2020,5/5/2025,"[{""item"":""http://dummyimage.com/171x100.png/cc0000/ffffff""},{""item"":""http://dummyimage.com/148x100.png/ff4444/ffffff""},{""item"":""http://dummyimage.com/196x100.png/5fa2dd/ffffff""},{""item"":""http://dummyimage.com/102x100.png/cc0000/ffffff""}]",976
